text,channel_id
"Сегодня четвертый день изучения Истории Русской Государственности на ИРПК. Хочу поделиться происходящим внутри меня процессом, одним из: осознавая развитие нашего народа через ход исторических  событий и деяния князей и княгинь, наблюдая результаты и последствия видишь за всем этим замысел и промысел Творца, все его законы, описанные в Ветхом и Новом Заветах в практическом действии. А удивительный эффект - это укрепление в вере. Конкретно для меня особой силой Воссиял Господь во всем величии Своем через свершения Свои в истории Руси. Одно дело читать в Библии про события вокруг народа Иерусалима, и совсем другое про предков. Благослови Господь создателей курса и Дмитрия Роде, показывающих эти связи причин и следствий в потоке событий на земле Русской.",1587533727
"Сбежавших из больницы малолетних брата и сестру отыскали полицейские в Ижевске

В столице Удмуртии сотрудники полиции разыскали двух детей в возрасте 12 и 11 лет. Брат с сестрой находились на стационарном лечении в больнице, однако вышли из учреждения, чтобы «погулять по району». Сообщение об их пропаже поступило от врача около 17:00 15 сентября, сообщает пресс-служба МВД по республике.

Мобильных телефонов дети при себе не имели. Сотрудники полиции обследовали близлежащие дворы, детские площадки и подъезды домов. Отыскать детей удалось утром 16 сентября, после чего их доставили в отделение по делам несовершеннолетних.

Установлено, что ночью ребята укрылись в подъезде одного из домов по улице Ворошилова. Противоправных действий в отношении них не совершалось. В настоящее время детей передали в медицинскую организацию. Угрозы для их жизни и здоровья нет.

@kommersant18",1144650693
"Тут на днях зашел разговор о том, что драйвера ИБ бывают разного масштаба. Например, продажа страха, то есть разговор о киберугрозах, универсален для любой страны мира (исключая тему с русскими хакерами). Разговор за compliance обычно ограничивается уже границами одной страны. А вот экономика (подсчет преимуществ ИБ, P&L и т.п.) может отличаться от компании к компании. Кому-то нужно что-то одно, кому-то другое. Кто-то ратует за снижение ущерба, а кому-то подавай операционную эффективность, кто-то требует ускорения сделок и новых каналов продаж (а ИБ там везде вовлечена), а кому-то подавай контроль текучки кадров 📉 Так и с потерями. Для кого-то штраф в 500 миллионов рублей за утечку персданных - это недопустимое событие, а для кого-то выплата 15 миллионов долларов (1,5 миллиарда рублей) вполне себе нормальное явление (чтобы не потерять больше, конечно)💰

Именно 15 миллионов долларов выплатило казино Caesars в Лас-Вегасе 🎢 вымогателям после атаки на казино через их взломанного ИТ-подрядчика. При этом, в отличие от истории с сетью MGM Resorts, которая до сих пор не может оклематься от схожей атаки, казино Caesars 🎰 продолжало функционировать; у него только утекли данные клиентов. Но владельцы казино не захотели, чтобы эти данные стали достоянием гласности и просто отдали за молчание полтора миллиарда рублей. А вот размер финансового ущерба в MGM пока еще не подсчитан, но кажется мне, что сумма там будет поболее 15 миллионов долларов 🔤

Схожий инцидент в схожих организациях, но совершенно разные решения топ-менеджмента и разные последствия ☝️ Поэтому про угрозы и compliance удобно рассказывать - можно даже не вникать в деятельность и процессы компании. А вот с бизнес-риторикой все сложнее...",1077356912
"🌐 ИНОСМИ: НИ ДНЯ БЕЗ РОССИИ

🇺🇸 «Bloomberg»: Банк России «повышает ставки в игре»
«Центральный банк России повысил процентные ставки в третий раз подряд – с 12% до 13%, ожидая инфляционных рисков и дополняя экстренное повышение ставки месяц назад, которое пока мало помогло ослабить давление на рубль. «Мы повысили ключевую ставку в связи с материализацией инфляционных рисков и планируем удерживать её на высоком уровне достаточно долго, пока не убедимся в устойчивом характере замедления инфляции», - заявила глава Банка России Эльвира Набиуллина. Ужесточение политики по-прежнему оправдано, поскольку рубль находится под нагрузкой, а перспективы инфляции ухудшаются. Нежелание чиновников ужесточать ограничения на движение капитала оставляет центральному банку мало вариантов, кроме повышения ставок. Темпы роста цен превышают целевой уровень в 4%, в то время как экономика военного времени работает на полную мощность, несмотря на санкции, введенные в наказание за вторжение на Украину».

🇺🇸 «Newsweek»: Россия уже вмешивается в выборы 
«На российском государственном телевидении обсудили, что Россия может получить от Северной Кореи после встречи Ким Чен Ына с Владимиром Путиным, и предположили, что это может стать «прекрасным способом» вмешательства в американские выборы. Это замечание было высказано депутатом Госдумы Александром Казаковым в ролике, опубликованном на X (ранее – Twitter), наблюдателем за Россией Джулией Дэвис. Он имел в виду визит северокорейского лидера на Дальний Восток России в начале этой недели. На Западе широко распространено мнение, что Россия и Северная Корея ведут переговоры о поставках оружия для использования российскими войсками в войне на Украине. «Это отличный способ вмешательства в американские выборы!» - заявил Казаков об их встрече. «Помяните моё слово, когда истерия в США по поводу визита товарища Ына достигнет своего апогея, Дональд Трамп выйдет и скажет: «Придурок Байден во всём виноват! Я договаривался с Кимом! Но он всё испортил до такой степени, что Ким пошел к Путину!» - сказал депутат».

🇫🇷 «Le Monde»: в Швейцарии требуют «углубить и ускорить»!
«Швейцарские политики требуют от правительства присоединиться к целевой группе G7, которой поручено отслеживать активы российских олигархов. «Швейцария должна, наконец, положить конец финансированию путинской войны и отследить деньги, которые здесь разместили российские олигархи», - заявил в пятницу Бальтазар Глэттли, лидер партии «зелёных». В заявлении говорится, что швейцарские власти заморозили только 7,5 миллиардов швейцарских франков (7,8 миллиарда евро), в то время как Швейцарская ассоциация банкиров в первые недели после начала конфликта оценивала российские активы, находящиеся в стране, примерно в 150-200 миллиардов франков. Депутаты должны проголосовать на следующей неделе за участие страны в этой международной целевой группе, известной как REPO, поскольку репутация Швейцарии находится под угрозой. В апреле 2023 года страна оказалась под давлением после того, как послы стран G7в Берне направили правительству письмо с требованием более тесно сотрудничать в поиске денег тех, кто поддерживает Москву».",1124474503
"😞Вчера в ТЦ «Шоколад» в Реутове четырехлетней девочке эскалатором оторвало пальцы  

Ребенок шел вместе с родителями и споткнулся, рука девочки застряла между ступенями эскалатора, а лестница продолжила двигаться. У ребенка сильно повреждены три пальца, их пришлось ампутировать.",1377498795
"Крупную акулу заметили на пляже в Приморье, где в этот момент отдыхали люди 

Двухметровая сельдевая акула запуталась в рыболовецких сетях, люди помогли ей выбраться и отпустили хищника. 

@SPUTNIKBY",1130470002
"Забудьте о таблице Менделеева: почему в Казахстане почти не осталось природных ископаемых?

Казахстанцы привыкли говорить, что «у нас под ногами вся таблица Менделеева». И на то были свои причины. В советский период была создана мощная минерально-сырьевая база. И это воспринималось как нечто вечное и незыблемое.  Однако предел есть. Полезными ископаемыми страну обеспечили всего на 45-50 лет. И сегодня они на исходе. 

Почему в стране отсутствует комплексная стратегия недропользования, разбирался корреспондент Orda.kz: https://orda.kz/zabudte-o-tablice-mendeleeva-pochemu-v-kazahstane-pochti-ne-ostalos-prirodnyh-iskopaemyh-376455/

t.me/orda_kz",1499924082
"⚡️️️️ ​​С 1 октября НДС на гамбургеры будет взиматься по ставке 20%

Сейчас некоторые сети используют пониженную ставку в 10%. Теперь же ФНС России опубликовала соответствующее письмо о практике применения налоговых норм для определения ставки НДС при реализации сэндвичей, включая гамбургеры, чизбургеры и другие аналогичные изделия.

👉 Подпишись на Базар и узнавай новости первым!

---------------------------------
Глаз Бога | YouFast VPN™ | Обмен крипты",1734046484
"✨ Дыра «Баварии», умный Алонсо и смелые розыгрыши «Байера». Быстрые мысли о главном матче Бундеслиги

Оригинальные тактические детали 💡

https://sprts.cc/FieGK8

@sportsru",1006869491
"Как после такого верить в любовь...

Хью Джекман и Деборра-Ли Джекман решили расстаться после 27 лет брака.",1237855166
"Bloomberg: Второй подряд высокий урожай пшеницы укрепляет позиции России как экспортера №1, а также ослабляет ценовое давление, вызванное СВО. Переполненные российские зерновые порты принесли потребителям пшеницы самые низкие цены за последние три года. Несмотря на попытки Кремля воспользоваться ситуацией и поддержать цены на пшеницу для пополнения собственной казны, цены на чикагском рынке сейчас ниже половины пика, достигнутого после начала СВО. «У российской пшеницы не так много конкурентов и РФ в является ценообразующим фактором», - говорит аналитик по зерновым рынкам из Strategie Grains Элен Дюфло. В условиях, когда избыток предложения приводит к снижению цен, Россия пытается использовать свое доминирующее положение для того, чтобы установить «дно» на рынке.  По словам источников, российские чиновники пытаются установить неофициальный нижний предел цен на экспорт. Это вынуждает некоторых трейдеров пересматривать или даже отменять сделки. По словам источников, правительство может обеспечить соблюдение минимального уровня цен, отказав в выдаче экспортных документов на грузы с более низкой ценой. Тем не менее, применение минимального уровня цен было непоследовательным. В этом месяце Египет заказал в частной сделке большое количество российской пшеницы по цене ниже неофициального нижнего предела на государственных тендерах. Несколько дней спустя Египет заявил, что трейдеру будет разрешено поставлять зерно не из России, а из других стран. По мнению управляющего директора исследовательской компании «СовЭкон» Андрея Сизова, это позволяет российскому министерству сельского хозяйства «сохранить лицо» при заключении сделок, цена которых ниже минимальной. Подчеркивая доминирующее положение Москвы на рынке пшеницы, Министерство сельского хозяйства США ранее на этой неделе повысило прогноз российского экспорта, понизив при этом прогноз мировых поставок. По мнению старшего экономиста Международного совета по зерну Александра Каравайцева, несмотря на сохраняющуюся неопределенность в отношении украинских поставок, эти опасения с лихвой компенсируются изобилием пшеничных полей в России. «Продолжающиеся высокие объемы российского экспорта и конкурентоспособные цены на него в последние месяцы оказывали существенное влияние на настроения экспортеров на других ключевых рынках», - сказал он.  #Россия #экономика

Подписаться.",1850958461
"‼️🇷🇺💥""Алигаторы"" продолжают уничтожать боевиков

Экипажи Ка-52 в ходе выполнения боевого вылета  точным выстрелом уничтожают обнаруженные опорный пункт боевиков. /iz.ru/.
t.me/RVvoenkor",1355540894
"🇺🇦 Украинские бандюки дали отпор военкомам

Попытка украинских могилизаторов отправить на фронт «реальных пацанов» закончилась фиаско. В этот раз они нарвались не на беззащитных селян, а на людей с оружием.

После того как на военкомов направили ствол, они послушно сели в свой автомобиль и дали  спокойно уехать «призывникам».",1453804949
"Волгодонск помнит 🙏🏻

Спустя десятилетия, каждый год в одно и то же время, горожане собираются вместе, чтобы почтить память погибших при теракте.

В тот роковой день, 16 сентября 1999 года в 5 часов 57 минут у жилого дома № 35 по ул. Октябрьское шоссе взорвался начиненный взрывчаткой грузовик ГАЗ-53. 

Из завалов было извлечено 18 погибших (в том числе 2 детей), 1 человек умер в больнице, 89 человек были госпитализированы. Всего же пострадали в результате теракта 15280 человек (включая более 1000 детей). 

БЛОКНОТ ВОЛГОДОНСК",1878520117
"Китай и США поспорили про отношения Вашингтона и Ханоя. Китайцы говорят: холодная война против нас. Американцы: к вам вообще отношения не имеет, у нас просто общие ценности. 

https://www.aljazeera.com/news/2023/9/16/china-sees-cold-war-mentality-in-us-vietnam-pact-vietnamese-disagree",1117303064
"⚡️В Ташкентской области начался снос повреждённой части моста в Чиназском районе

❗️Напомним, что вчера по трассе М-39 трейлер снёс планку ограничения по высоте и  застрял  под мостом с крупногабаритным грузом, повредив конструкции путепровода. 

⚠️ Движение транспорта организовано в объезд путепровода (схема)

@Tashkent_Land",1198966290
"Разъёмы USB-C в iPhone 15 не требуют сертифицированных Apple аксессуаров

Вопреки ожиданиям, компания Apple не стала каким-либо образом ограничивать разъём USB-C в iPhone 15 для кабелей без сертификации MFi (Made for iPhone), будь то ограничение на мощность зарядки или скорость передачи данных. Это выяснил журналист Ars Technica Эндрю Каннингем.

Вероятно, Apple пошла на такое решение из-за законов Евросоюза. Еврокомиссар Тьерри Бретон ранее предупредил Apple, что ограничение функций разъёмов USB-C при использовании несертифицированных кабелей приведёт к запрету продажи iPhone на территории ЕС.",1013484985
"Разъёмы USB-C в iPhone 15 не требуют сертифицированных Apple аксессуаров

Вопреки ожиданиям, компания Apple не стала каким-либо образом ограничивать разъём USB-C в iPhone 15 для кабелей без сертификации MFi (Made for iPhone), будь то ограничение на мощность зарядки или скорость передачи данных. Это выяснил журналист Ars Technica Эндрю Каннингем.

Вероятно, Apple пошла на такое решение из-за законов Евросоюза. Еврокомиссар Тьерри Бретон ранее предупредил Apple, что ограничение функций разъёмов USB-C при использовании несертифицированных кабелей приведёт к запрету продажи iPhone на территории ЕС.",1013484985
"Сентябрь. Норильск.

Первый осенний снег выпал в российском городе.

Жители публикуют кадры.

😎 Подписаться на IZ.RU",1003698528
"Уже несколько суток на итальянском острове Лампедуза творится беспредел: тунисские мигранты, прибывшие по морю, берут периметр штурмом, отправляясь на поиски еды, воды и одежды.

Поток беженцев из Туниса может стать еще одной головной болью не только для итальянских властей - для всей Европы. Париж уже укрепляет границы с Италией, а Германия приостанавливает прием просителей убежища с Апеннин.",1001872252
"Этот пост, однозначно, не понравится большинству подписчиков канала, потому что, это большинство из патриотического лагеря.
Но надо его прочитать...

Генерал Гурулев о проблемах и вранье.

Кратко доложу по ситуации на фронте без привязки к конкретным направлениям. Информация получена из первоисточников, систематизирована, сделаны следующие выводы. 

Противник, конкретно напоровшись на наши силы в начале своего контрнаступа, поменял тактику боевых действий. Они больше не идут вперед большими силами, им очевидно запретили массово бросать тяжелую технику. 

На сегодняшний день они перешли к тактике выдавливания, массированно применяют кассетные снаряды, наносят огневое поражение по опорным пунктам наших подразделений, штурмовым группам, у них много боеприпасов, они стараются выжечь абсолютно всё. Да, такая ситуация вынуждает наши войска отходить вглубь. Недалеко, но местами потеряли в глубину до 10 километров территории. Враг где-то занял наши позиции обороны, которые весьма качественно оборудованы нашими же руками. 

После преломления линии обороны враги создали условия невозможности применения птуров нашими вертолетами, они за счет прогиба линии стали доступны ПЗРК противника. Эффективность работы наших вертолетов снизилась. 

Враг научился работать и с нашими весьма грамотно сделанными минными полями. Они грамотно разминируют их, нанося огневое поражение артиллерией и применяя тралы.

Наша артиллерия повысила качество контрбатарейной борьбы. Есть результаты, но снова противник приспособляется. В основном все его орудия установлены в глубине на расстоянии, недоступном для нашей артиллерии. На самых «жарких» направлениях сосредоточили оценочно до двух артиллерийских бригад, это не считая артиллерии местных бригад. Мы много пожгли их буксируемой артиллерии, они перешли к применению САУ. Наши говорят о том, что поймать их очень сложно, практически невозможно, после второго пристрелочного выстрела они перемещаются, меняют позицию.

Беспилотия у них уйма и даже больше. Мы здесь тоже приспособились, крайние 2-3 недели эффективно стали их уничтожать. Хорошо против БПЛА работают ЗРК Вербы и Стрелы-10. Но беспилотников у хохлов тьма, применяют они и их с умом, вы видите эти атаки не только на фронте, но и в нашем глубоком тылу. 

Вывод основной в том, что война продолжается. Да, мы сильнее, воины наши крепче и мужественнее, войска профессиональнее. Мы терпим, приспосабливаемся, адаптируемся, побеждаем, положили уже очень много живой силы врага. Но глупо отрицать, что сегодня против нас воюет НАТО со всеми своими передовыми технологиями.  Победим мы в любом варианте, но Победу отдаляет от нас только одна наша серьёзная беда – враньё. Да, его стало меньше, чем было в начале СВО, но оно есть. Есть на разных уровнях, об этом говорят в войсках. Лживые доклады, к сожалению, приводят к неправильным решениям на самых разных уровнях. Это есть, давайте это признавать и с этим бороться, иначе беда.

(с) генерал Гурулев",1140194587
"Религиозных радикалов задержало КНБ РК в Актобе

По подозрению в пропаганде терроризма КНБ РК задержали двух казахстанцев, которые читали и распространяли экстремистскую литературу.

""9 сентября 2023 года в г.Актобе Комитетом национальной безопасности с привлечением полиции нейтрализована радикальная религиозная ячейка. По местам их проживания изъяты экстремистская литература и другие вещественные доказательства. Материалы зарегистрированы в Едином реестре досудебных расследований по части 2 статьи 256 Уголовного кодекса"", - говорится в сообщении КНБ РК.

Отмечается, что иная информация не подлежит разглашению.

t.me/orda_kz",1499924082
"🚬 Сигареты в Украине подорожают на 20% - проект бюджета

Кабмин планирует в 2024 году существенно увеличить ставки акциза на сигареты — цена за пачку может увеличиться примерно на 14-18 грн.

Предложено увеличить специфическую ставку акциза на сигареты с фильтром и без фильтра в 2024 году на 20% - с 1567,64 грн до 1881,17 грн за 1000 штук.

Кроме того, минимальное налоговое обязательство по уплате акциза вырастет также на 20% – с 2097,12 грн. до 2516,54 грн. за 1000 шт.

🇺🇦 Украина Сейчас / Подписаться",1197363285
"Байден: Никто не предупреждал меня о конфликте интересов [когда сын неправильно брал миллионы у коррумпированного украинского олигарха, в то время как я раздавал помощь Украине для борьбы с коррупцией]

Репортер: Многие пытались вас предупредить

Байден: Мой сын [Бо] умер...",1619447075
"Подтверждено выступление Зеленского на следующей неделе на трибуне Генассамблеи ООН…
Погодите, какой ООН??? Зеленский, что ли, не в курсе, что его же говорящая голова с одной извилиной Подоляк заявил буквально на днях??? Процитирую: «На самом деле ООН — отсутствующая полностью организация. Это пиар-контора или лоббистская контора по зарабатыванию денег на хорошую старость людям, которые занимают там управленческие должности».
Неужели Подоляк не сообщил об этом своему прямому начальнику? 🤔",1227987253
"🦈 Жители Приморья выловили акулу недалеко от турбазы и устроили с ней фотосессию на берегу

Хищницу заметили в районе пирса в Триозёрье. Двухметровая сельдевая акула запуталась в сети, отдыхающие не растерялись и на сапбордах отбуксировали ее на пляж. Затем была длительная съемка, ну а потом хищницу отпустили обратно в море. Правда уплыла она или нет неизвестно. На видео акула больше мертва, чем жива. 

✏️ Подписаться на @truekpru",1636557308
"Ряд украинских ТГ-каналов сообщил якобы подробности ракетной атаки ВСУ на судоремонтный завод в Севастополе 13 сентября.

Сообщается, что группа Сил специальных операций ВСУ сначала подошла на лодке в район операции, а затем уже передвигалась под водой с помощью специальных аппаратов, предоставленных западными союзниками Киева.

С определённого удаления боевые пловцы якобы произвели целеуказание и фиксацию результатов поражения с помощью технических средств. Удар был нанесён британскими крылатыми ракетами Storm Shadow. Это уже подтвердили в Киеве. 

В качестве ""доказательства"" соответствующие ресурсы публикуют данное видео.
#Крым

@new_militarycolumnist",1137332367
"🔵 Миланское дерби 🔴

Интер и Милан определят сильнейший клуб северной столицы Италии в центральном матче 4-го тура Серии А уже сегодня вечером!

Смогу ли «чёрно-синие» победить своих злейших соперников в пятом очном противостоянии во всех турнирах кряду?

Делай свою ставку и забирай новый бонус от 1XBET на первый депозит!

Переходишь по ссылке - https://cutt.ly/eBYOzY3
Регистрируешься с промокодом - MDK1X
Пополняешь счёт и $520 уже твои ✔️",1006147755
"«Яндекс» получил права на экранизацию трех последних книг Виктора Пелевина 

https://meduza.io/news/2023/09/16/yandeks-poluchil-prava-na-ekranizatsiyu-treh-knig-viktora-pelevina",1007303014
"Украинский военком выдал масштаб потерь ВСУ

За год ВСУ потеряли до 90% личного состава, пополнившего подразделения прошлой осенью. Об этом на встрече с депутатами Полтавы заявил и.о. начальника областного военкомата подполковник Виталий Бережной.

Вместе с депутатами Бережной обсуждал, как отправить в кровавую мясорубку ещё больше украинцев, но проговорился о реальных потерях.

«Для примера, из 100 человек, которые пополнили подразделения осенью прошлого года, осталось 10-20, остальные – это погибшие, раненые и выведенные из строя», – сказал подполковник.

@anna_news",1215462939
"Экспертный анализ: отсутствие министра обороны Китая Ли Шанфу

Посторонние не знают наверняка, что случилось с министром обороны Ли. 

Преобладающая гипотеза заключается в том, что за этим стоит скандал, связанный с военными закупками, а также увольнение двух высших офицеров элитных «Ракетных войск» – любимого проекта Си Цзиньпина.

Устранение Ли, если это правда, важно по двум причинам:

Во-первых, в китайской системе Ли не просто министр, он один из четырех «государственных советников» правительства – более высокая позиция в пантеоне национальных лидеров.

Во-вторых, он был выбран самим Си Цзиньпином. 

Полностью искоренить коррупцию в НОАК практически невозможно. Это особая структура власти внутри монополистической структуры управления (КПК).

Вы можете выборочно устранять участников, чьи коррумпированные действия стали слишком масштабными, чтобы их можно было игнорировать в качестве сигнала для других, но не искоренить коррумпированных чиновников полностью.

Отстранение Ли потенциально могло бы устранить серьезное препятствие для американо-китайских военных отношений, поскольку Ли находился под санкциями со стороны США. 

Министр обороны в китайской системе — это в основном церемониальный пост. Более важным в стратегическом и оперативном плане является положение Ли как члена Центральной военной комиссии (ЦВС). 

Но даже в ЦВС Ли не является самым высокопоставленным человеком, поскольку над ним стоят два заместителя председателя, а также Си Цзиньпин, который является председателем ЦВС. Что касается повседневной стратегии и операций, то наибольшую ответственность за боевые действия и готовность НОАК будет нести глава Объединенного штаба ЦВС генерал Лю Чжэньли.

https://t.e2ma.net/webview/pkq04h/a67a93adc71ca48f3810ca32a4a3b6da",1140194587
"В Ирландии два мужика от безделья вырыли яму на пляже. В итоге на местном телеканале вышел репортаж с комментариями астрофизика, который утверждает, что это дыра внеземного происхождения.

Местные жители начали приходить на пляж, чтобы сфотографироваться с «инопланетной» дырой. @bankser",1137955452
"Начальник одного из управлений Росморфлота арестован по делу о взятке

Следственное управление на транспорте Следственного комитета РФ расследует уголовное дело об особо крупной взятке начальнику управления инвестиций и стратегического развития ФГУП «Росморпорт» Андрею Болдореву.
 
Знакомый с ходом расследования источник рассказал «Ведомостям», что между «Росморпортом» и АО «Первой горнорудной компании» (ПГРК; входит в корпорацию «Росатом») было заключено соглашение по взаимодействию при проектировании объектов, предусмотренных проектом Горно-обогатительного комбината на базе месторождения свинцово-цинковых руд «Павловское» с портовым комплексом (остров Южный архипелага Новая Земля Архангельской области). В течение длительного периода компания не могла получить от «Росморпорта» одобрение на проектную документацию. 

По версии следствия, у Болдорева возник преступный умысел в целях получения взятки: его служебные полномочия позволяли организовать беспрепятственное согласование проекта, также он должен был помочь с подготовкой необходимых документов. Для этого с ним был заключен договор о трудоустройстве, по которому Болдорев получил от ПГРК сумму в размере более 1,6 млн руб. в виде зарплаты, но следователи считают, что трудоустройство было фиктивным.

Ему предъявлено обвинение в совершении преступления, предусмотренного ч.6 ст. 290 УК РФ (получение взятки в особо крупном размере). 13 сентября Дорогомиловский районный суд заключил его под стражу сроком до 11 ноября 2023 г.

Подробнее – в материале на сайте «Ведомостей».

@vedomosti",1075565753
